<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <TICKVOL> <VOL> <SPREAD>
2022.04.26 04:00:00 1.07299 1.07339 1.07205 1.07237 1778 0 0
2022.04.26 04:30:00 1.07236 1.07320 1.07229 1.07254 1772 0 0
2022.04.26 05:00:00 1.07254 1.07309 1.07239 1.07305 1445 0 0
2022.04.26 05:30:00 1.07305 1.07317 1.07250 1.07297 1513 0 0
2022.04.26 06:00:00 1.07296 1.07371 1.07296 1.07368 1708 0 0
2022.04.26 06:30:00 1.07369 1.07388 1.07309 1.07319 1371 0 0
2022.04.26 07:00:00 1.07319 1.07331 1.07285 1.07287 1148 0 0
2022.04.26 07:30:00 1.07287 1.07307 1.07264 1.07279 771 0 0
2022.04.26 08:00:00 1.07278 1.07281 1.07223 1.07250 735 0 0
2022.04.26 08:30:00 1.07250 1.07335 1.07241 1.07314 1234 0 0
2022.04.26 09:00:00 1.07312 1.07343 1.07074 1.07147 2842 0 0
2022.04.26 09:30:00 1.07147 1.07161 1.07008 1.07038 3082 0 0
2022.04.26 10:00:00 1.07038 1.07110 1.06825 1.06913 4706 0 0
2022.04.26 10:30:00 1.06913 1.06984 1.06756 1.06761 3402 0 0
2022.04.26 11:00:00 1.06761 1.06920 1.06727 1.06894 3009 0 0
2022.04.26 11:30:00 1.06894 1.06919 1.06782 1.06813 2628 0 0
2022.04.26 12:00:00 1.06813 1.06953 1.06809 1.06948 2203 0 0
2022.04.26 12:30:00 1.06947 1.06970 1.06847 1.06868 1981 0 0
2022.04.26 13:00:00 1.06869 1.06911 1.06788 1.06893 1809 0 0
2022.04.26 13:30:00 1.06893 1.06973 1.06861 1.06895 1731 0 0
2022.04.26 14:00:00 1.06896 1.06942 1.06818 1.06862 2188 0 0
2022.04.26 14:30:00 1.06862 1.06870 1.06692 1.06708 2166 0 0
2022.04.26 15:00:00 1.06708 1.06770 1.06705 1.06742 2172 0 0
2022.04.26 15:30:00 1.06742 1.06837 1.06702 1.06790 3043 0 0
2022.04.26 16:00:00 1.06790 1.06829 1.06639 1.06812 3220 0 0
2022.04.26 16:30:00 1.06813 1.06852 1.06723 1.06744 3757 0 0
2022.04.26 17:00:00 1.06743 1.06773 1.06624 1.06761 3419 0 0
2022.04.26 17:30:00 1.06762 1.06763 1.06420 1.06507 5446 0 0
2022.04.26 18:00:00 1.06507 1.06633 1.06473 1.06614 3581 0 0
2022.04.26 18:30:00 1.06614 1.06636 1.06551 1.06593 2465 0 0
2022.04.26 19:00:00 1.06593 1.06650 1.06577 1.06646 2282 0 0
2022.04.26 19:30:00 1.06646 1.06646 1.06538 1.06592 2186 0 0
2022.04.26 20:00:00 1.06592 1.06618 1.06517 1.06552 1915 0 0
2022.04.26 20:30:00 1.06551 1.06570 1.06456 1.06467 1460 0 0
2022.04.26 21:00:00 1.06466 1.06512 1.06440 1.06506 1738 0 0
2022.04.26 21:30:00 1.06506 1.06506 1.06407 1.06448 1693 0 0
2022.04.26 22:00:00 1.06449 1.06475 1.06397 1.06399 1577 0 0
2022.04.26 22:30:00 1.06399 1.06447 1.06383 1.06439 1671 0 0
2022.04.26 23:00:00 1.06439 1.06439 1.06372 1.06390 1307 0 0
2022.04.26 23:30:00 1.06389 1.06395 1.06353 1.06372 655 0 5
2022.04.27 00:00:00 1.06363 1.06381 1.06348 1.06366 223 0 17
2022.04.27 00:30:00 1.06365 1.06386 1.06363 1.06382 187 0 17
2022.04.27 01:00:00 1.06391 1.06426 1.06346 1.06383 1038 0 7
2022.04.27 01:30:00 1.06387 1.06452 1.06381 1.06443 660 0 7
2022.04.27 02:00:00 1.06450 1.06468 1.06432 1.06466 780 0 0
2022.04.27 02:30:00 1.06465 1.06478 1.06421 1.06423 834 0 0
2022.04.27 03:00:00 1.06427 1.06469 1.06381 1.06397 1364 0 0
2022.04.27 03:30:00 1.06397 1.06435 1.06344 1.06435 1408 0 0
2022.04.27 04:00:00 1.06434 1.06448 1.06383 1.06402 1575 0 0
2022.04.27 04:30:00 1.06400 1.06470 1.06358 1.06469 2398 0 0
2022.04.27 05:00:00 1.06468 1.06536 1.06457 1.06470 1762 0 0
2022.04.27 05:30:00 1.06472 1.06487 1.06342 1.06342 1385 0 0
2022.04.27 06:00:00 1.06342 1.06426 1.06333 1.06409 1646 0 0
2022.04.27 06:30:00 1.06408 1.06440 1.06391 1.06409 967 0 0
2022.04.27 07:00:00 1.06409 1.06422 1.06378 1.06418 894 0 0
2022.04.27 07:30:00 1.06418 1.06505 1.06418 1.06499 939 0 0
2022.04.27 08:00:00 1.06499 1.06542 1.06477 1.06535 1186 0 0
2022.04.27 08:30:00 1.06535 1.06547 1.06477 1.06506 1249 0 0
2022.04.27 09:00:00 1.06505 1.06518 1.06208 1.06240 4203 0 0
2022.04.27 09:30:00 1.06241 1.06322 1.06164 1.06203 3824 0 0
2022.04.27 10:00:00 1.06203 1.06287 1.05878 1.05881 5050 0 0
2022.04.27 10:30:00 1.05881 1.06243 1.05876 1.06237 4372 0 0
2022.04.27 11:00:00 1.06238 1.06248 1.06106 1.06125 3060 0 0
2022.04.27 11:30:00 1.06127 1.06145 1.05854 1.05886 3414 0 0
2022.04.27 12:00:00 1.05884 1.06158 1.05858 1.06131 3776 0 0
2022.04.27 12:30:00 1.06131 1.06206 1.06058 1.06130 2210 0 0
2022.04.27 13:00:00 1.06131 1.06228 1.06055 1.06227 2440 0 0
2022.04.27 13:30:00 1.06226 1.06227 1.06036 1.06105 2908 0 0
2022.04.27 14:00:00 1.06105 1.06106 1.05928 1.05937 2729 0 0
2022.04.27 14:30:00 1.05937 1.05952 1.05807 1.05847 3194 0 0
2022.04.27 15:00:00 1.05846 1.05859 1.05714 1.05738 3911 0 0
2022.04.27 15:30:00 1.05739 1.05743 1.05450 1.05554 4164 0 0
2022.04.27 16:00:00 1.05554 1.05611 1.05332 1.05387 3569 0 0
2022.04.27 16:30:00 1.05387 1.05566 1.05386 1.05484 5289 0 0
2022.04.27 17:00:00 1.05482 1.05540 1.05344 1.05344 4958 0 0
2022.04.27 17:30:00 1.05344 1.05391 1.05148 1.05149 5136 0 0
2022.04.27 18:00:00 1.05149 1.05453 1.05144 1.05427 4739 0 0
2022.04.27 18:30:00 1.05427 1.05544 1.05427 1.05455 3396 0 0
2022.04.27 19:00:00 1.05454 1.05659 1.05454 1.05635 2922 0 0
2022.04.27 19:30:00 1.05635 1.05713 1.05604 1.05626 2345 0 0
2022.04.27 20:00:00 1.05629 1.05697 1.05582 1.05689 3075 0 0
2022.04.27 20:30:00 1.05689 1.05722 1.05643 1.05702 1962 0 0
2022.04.27 21:00:00 1.05702 1.05722 1.05597 1.05612 1979 0 0
2022.04.27 21:30:00 1.05612 1.05658 1.05555 1.05606 2200 0 0
2022.04.27 22:00:00 1.05605 1.05621 1.05549 1.05553 2300 0 0
2022.04.27 22:30:00 1.05552 1.05588 1.05535 1.05584 2259 0 0
2022.04.27 23:00:00 1.05584 1.05602 1.05572 1.05599 812 0 0
2022.04.27 23:30:00 1.05600 1.05605 1.05555 1.05573 641 0 5
2022.04.28 00:00:00 1.05571 1.05623 1.05522 1.05544 241 0 24
2022.04.28 00:30:00 1.05544 1.05556 1.05504 1.05539 427 0 16
2022.04.28 01:00:00 1.05556 1.05566 1.05513 1.05528 657 0 7
2022.04.28 01:30:00 1.05526 1.05533 1.05494 1.05502 368 0 7
2022.04.28 02:00:00 1.05501 1.05536 1.05489 1.05497 450 0 0
2022.04.28 02:30:00 1.05497 1.05566 1.05491 1.05541 548 0 0
2022.04.28 03:00:00 1.05538 1.05539 1.05463 1.05469 1145 0 0
2022.04.28 03:30:00 1.05470 1.05495 1.05305 1.05385 1625 0 0
2022.04.28 04:00:00 1.05385 1.05532 1.05384 1.05442 2171 0 0
2022.04.28 04:30:00 1.05443 1.05478 1.05346 1.05470 1734 0 0
2022.04.28 05:00:00 1.05473 1.05477 1.05334 1.05345 1493 0 0
2022.04.28 05:30:00 1.05345 1.05429 1.05329 1.05369 1206 0 0
2022.04.28 06:00:00 1.05369 1.05410 1.05152 1.05295 3783 0 0
2022.04.28 06:30:00 1.05298 1.05314 1.05091 1.05092 2932 0 0
2022.04.28 07:00:00 1.05093 1.05159 1.05087 1.05110 1463 0 0
2022.04.28 07:30:00 1.05110 1.05264 1.05097 1.05171 1617 0 0
2022.04.28 08:00:00 1.05172 1.05190 1.05005 1.05014 2076 0 0
2022.04.28 08:30:00 1.05015 1.05259 1.04815 1.05120 4562 0 0
2022.04.28 09:00:00 1.05120 1.05225 1.05065 1.05155 4747 0 0
2022.04.28 09:30:00 1.05154 1.05307 1.05108 1.05244 4708 0 0
2022.04.28 10:00:00 1.05244 1.05428 1.05152 1.05326 6303 0 0
2022.04.28 10:30:00 1.05324 1.05646 1.05316 1.05548 5594 0 0
2022.04.28 11:00:00 1.05547 1.05559 1.05282 1.05437 3668 0 0
2022.04.28 11:30:00 1.05437 1.05440 1.05149 1.05163 2773 0 0
2022.04.28 12:00:00 1.05163 1.05342 1.05138 1.05322 2766 0 0
2022.04.28 12:30:00 1.05322 1.05386 1.05166 1.05206 3695 0 0
2022.04.28 13:00:00 1.05206 1.05300 1.05100 1.05154 2951 0 0
2022.04.28 13:30:00 1.05155 1.05184 1.04967 1.04974 3184 0 0
2022.04.28 14:00:00 1.04977 1.05098 1.04928 1.05046 3386 0 0
2022.04.28 14:30:00 1.05046 1.05070 1.04865 1.04904 3463 0 0
2022.04.28 15:00:00 1.04903 1.04997 1.04709 1.04855 4549 0 0
2022.04.28 15:30:00 1.04856 1.05235 1.04819 1.04853 6954 0 0
2022.04.28 16:00:00 1.04859 1.05129 1.04816 1.05035 5229 0 0
2022.04.28 16:30:00 1.05035 1.05139 1.04962 1.05084 4960 0 0
2022.04.28 17:00:00 1.05084 1.05187 1.04983 1.05076 5427 0 0
2022.04.28 17:30:00 1.05074 1.05199 1.04816 1.05148 6101 0 0
2022.04.28 18:00:00 1.05150 1.05311 1.05119 1.05210 4949 0 0
2022.04.28 18:30:00 1.05210 1.05239 1.04969 1.05001 3697 0 0
2022.04.28 19:00:00 1.05000 1.05068 1.04934 1.04987 2946 0 0
2022.04.28 19:30:00 1.04989 1.05153 1.04967 1.05125 2484 0 0
2022.04.28 20:00:00 1.05123 1.05158 1.05068 1.05079 2820 0 0
2022.04.28 20:30:00 1.05079 1.05090 1.04972 1.04994 2193 0 0
2022.04.28 21:00:00 1.04994 1.05104 1.04978 1.05082 1350 0 0
2022.04.28 21:30:00 1.05082 1.05103 1.05014 1.05046 1065 0 0
2022.04.28 22:00:00 1.05045 1.05108 1.05037 1.05065 1063 0 0
2022.04.28 22:30:00 1.05065 1.05097 1.05033 1.05097 1204 0 0
2022.04.28 23:00:00 1.05099 1.05099 1.05032 1.05041 765 0 0
2022.04.28 23:30:00 1.05041 1.05062 1.04975 1.04983 598 0 6
2022.04.29 00:00:00 1.04976 1.05000 1.04951 1.04977 166 0 21
2022.04.29 00:30:00 1.04977 1.04989 1.04964 1.04975 206 0 13
2022.04.29 01:00:00 1.04976 1.05009 1.04965 1.04988 740 0 7
2022.04.29 01:30:00 1.04988 1.05006 1.04906 1.04966 525 0 7
2022.04.29 02:00:00 1.04966 1.04996 1.04946 1.04987 541 0 0
2022.04.29 02:30:00 1.04991 1.05035 1.04982 1.05030 548 0 0
2022.04.29 03:00:00 1.05030 1.05160 1.05018 1.05126 1480 0 0
2022.04.29 03:30:00 1.05129 1.05170 1.05062 1.05163 956 0 0
2022.04.29 04:00:00 1.05161 1.05296 1.05147 1.05295 1789 0 0
2022.04.29 04:30:00 1.05296 1.05297 1.05177 1.05183 1479 0 0
2022.04.29 05:00:00 1.05183 1.05232 1.05135 1.05147 1457 0 0
2022.04.29 05:30:00 1.05147 1.05169 1.05051 1.05105 1141 0 0
2022.04.29 06:00:00 1.05105 1.05157 1.05065 1.05119 1242 0 0
2022.04.29 06:30:00 1.05118 1.05196 1.05089 1.05136 1469 0 0
2022.04.29 07:00:00 1.05134 1.05155 1.05090 1.05146 996 0 0
2022.04.29 07:30:00 1.05145 1.05212 1.05122 1.05167 845 0 0
2022.04.29 08:00:00 1.05167 1.05338 1.05166 1.05299 1921 0 0
2022.04.29 08:30:00 1.05299 1.05415 1.05281 1.05369 1626 0 0
2022.04.29 09:00:00 1.05369 1.05485 1.05307 1.05457 3425 0 0
2022.04.29 09:30:00 1.05457 1.05480 1.05392 1.05437 2684 0 0
2022.04.29 10:00:00 1.05437 1.05592 1.05361 1.05575 3674 0 0
2022.04.29 10:30:00 1.05574 1.05788 1.05570 1.05618 3689 0 0
2022.04.29 11:00:00 1.05617 1.05752 1.05580 1.05750 2610 0 0
2022.04.29 11:30:00 1.05750 1.05927 1.05655 1.05689 3341 0 0
2022.04.29 12:00:00 1.05692 1.05764 1.05655 1.05711 2929 0 0
2022.04.29 12:30:00 1.05711 1.05804 1.05682 1.05780 2290 0 0
2022.04.29 13:00:00 1.05782 1.05782 1.05615 1.05731 2337 0 0
2022.04.29 13:30:00 1.05731 1.05747 1.05630 1.05645 2089 0 0
2022.04.29 14:00:00 1.05646 1.05788 1.05544 1.05741 2966 0 0
2022.04.29 14:30:00 1.05740 1.05761 1.05396 1.05446 3657 0 0
2022.04.29 15:00:00 1.05446 1.05473 1.05285 1.05299 2947 0 0
2022.04.29 15:30:00 1.05299 1.05384 1.05101 1.05313 5139 0 0
2022.04.29 16:00:00 1.05312 1.05413 1.05226 1.05259 4413 0 0
2022.04.29 16:30:00 1.05259 1.05369 1.05224 1.05337 4389 0 0
2022.04.29 17:00:00 1.05337 1.05384 1.05226 1.05245 3898 0 0
2022.04.29 17:30:00 1.05245 1.05593 1.05186 1.05475 6375 0 0
2022.04.29 18:00:00 1.05476 1.05539 1.05333 1.05348 5146 0 0
2022.04.29 18:30:00 1.05348 1.05466 1.05326 1.05406 3224 0 0
2022.04.29 19:00:00 1.05406 1.05487 1.05327 1.05419 2306 0 0
2022.04.29 19:30:00 1.05419 1.05499 1.05390 1.05495 2228 0 0
2022.04.29 20:00:00 1.05496 1.05763 1.05488 1.05728 2278 0 0
2022.04.29 20:30:00 1.05729 1.05789 1.05696 1.05728 2088 0 0
2022.04.29 21:00:00 1.05724 1.05751 1.05650 1.05700 2156 0 0
2022.04.29 21:30:00 1.05700 1.05732 1.05638 1.05700 2356 0 0
2022.04.29 22:00:00 1.05700 1.05701 1.05541 1.05560 2765 0 0
2022.04.29 22:30:00 1.05560 1.05575 1.05454 1.05488 3035 0 0
2022.04.29 23:00:00 1.05488 1.05519 1.05418 1.05501 1212 0 0
2022.04.29 23:30:00 1.05502 1.05502 1.05415 1.05460 612 0 6
2022.05.02 00:00:00 1.05421 1.05599 1.05418 1.05436 202 0 19
2022.05.02 00:30:00 1.05432 1.05467 1.05429 1.05465 151 0 8
2022.05.02 01:00:00 1.05453 1.05517 1.05368 1.05369 964 0 7
2022.05.02 01:30:00 1.05369 1.05461 1.05366 1.05427 1049 0 7
2022.05.02 02:00:00 1.05427 1.05493 1.05394 1.05416 1056 0 1
2022.05.02 02:30:00 1.05416 1.05462 1.05342 1.05351 1045 0 1
2022.05.02 03:00:00 1.05347 1.05530 1.05347 1.05463 1493 0 1
2022.05.02 03:30:00 1.05463 1.05463 1.05262 1.05289 2340 0 0
2022.05.02 04:00:00 1.05289 1.05332 1.05231 1.05270 1654 0 0
2022.05.02 04:30:00 1.05270 1.05285 1.05214 1.05244 1483 0 0
2022.05.02 05:00:00 1.05244 1.05267 1.05178 1.05262 1433 0 0
2022.05.02 05:30:00 1.05263 1.05275 1.05206 1.05208 1075 0 0
2022.05.02 06:00:00 1.05209 1.05260 1.05172 1.05181 1700 0 0
2022.05.02 06:30:00 1.05181 1.05275 1.05176 1.05239 1266 0 0
2022.05.02 07:00:00 1.05239 1.05244 1.05179 1.05181 1073 0 0
2022.05.02 07:30:00 1.05179 1.05200 1.05168 1.05183 1136 0 0
2022.05.02 08:00:00 1.05183 1.05198 1.05161 1.05171 1007 0 0
2022.05.02 08:30:00 1.05171 1.05214 1.05105 1.05129 1604 0 0
2022.05.02 09:00:00 1.05130 1.05235 1.05103 1.05215 2057 0 0
2022.05.02 09:30:00 1.05214 1.05511 1.05183 1.05479 2208 0 0
2022.05.02 10:00:00 1.05478 1.05681 1.05423 1.05463 3489 0 0
2022.05.02 10:30:00 1.05463 1.05498 1.05320 1.05325 2416 0 0
2022.05.02 11:00:00 1.05323 1.05365 1.05257 1.05300 3273 0 0
2022.05.02 11:30:00 1.05300 1.05361 1.05256 1.05287 2269 0 0
2022.05.02 12:00:00 1.05287 1.05330 1.05218 1.05273 1920 0 0
2022.05.02 12:30:00 1.05273 1.05276 1.05190 1.05269 1462 0 0
2022.05.02 13:00:00 1.05272 1.05286 1.05197 1.05220 1088 0 0
2022.05.02 13:30:00 1.05220 1.05292 1.05200 1.05264 1210 0 0
2022.05.02 14:00:00 1.05264 1.05280 1.05170 1.05275 1380 0 0
2022.05.02 14:30:00 1.05275 1.05277 1.05138 1.05168 1666 0 0
2022.05.02 15:00:00 1.05169 1.05298 1.05166 1.05296 1933 0 0
2022.05.02 15:30:00 1.05296 1.05327 1.05082 1.05108 2377 0 0
2022.05.02 16:00:00 1.05108 1.05189 1.05032 1.05063 2946 0 0
2022.05.02 16:30:00 1.05063 1.05277 1.05054 1.05234 4227 0 0
2022.05.02 17:00:00 1.05232 1.05352 1.05147 1.05335 5056 0 0
2022.05.02 17:30:00 1.05337 1.05415 1.05222 1.05222 3832 0 0
2022.05.02 18:00:00 1.05226 1.05239 1.05043 1.05067 3262 0 0
2022.05.02 18:30:00 1.05070 1.05216 1.05052 1.05214 3125 0 0
2022.05.02 19:00:00 1.05215 1.05260 1.05205 1.05247 2424 0 0
2022.05.02 19:30:00 1.05247 1.05264 1.05023 1.05091 2305 0 0
2022.05.02 20:00:00 1.05091 1.05108 1.05017 1.05064 2022 0 0
2022.05.02 20:30:00 1.05064 1.05075 1.04932 1.04935 1712 0 0
2022.05.02 21:00:00 1.04935 1.04985 1.04902 1.04983 2275 0 0
2022.05.02 21:30:00 1.04983 1.04996 1.04918 1.04922 1868 0 0
2022.05.02 22:00:00 1.04922 1.05103 1.04917 1.05067 2174 0 0
2022.05.02 22:30:00 1.05066 1.05114 1.05012 1.05040 2626 0 0
2022.05.02 23:00:00 1.05039 1.05066 1.05011 1.05036 1119 0 0
2022.05.02 23:30:00 1.05031 1.05080 1.05022 1.05072 419 0 8
2022.05.03 00:00:00 1.05070 1.05070 1.04982 1.05047 211 0 14
2022.05.03 00:30:00 1.05042 1.05062 1.04995 1.05037 281 0 17
2022.05.03 01:00:00 1.05036 1.05133 1.05034 1.05127 753 0 8
2022.05.03 01:30:00 1.05126 1.05127 1.05082 1.05098 463 0 8
2022.05.03 02:00:00 1.05098 1.05111 1.05056 1.05073 344 0 1
2022.05.03 02:30:00 1.05073 1.05095 1.05067 1.05095 295 0 0
2022.05.03 03:00:00 1.05094 1.05135 1.05085 1.05104 1114 0 1
2022.05.03 03:30:00 1.05104 1.05256 1.05100 1.05251 1648 0 0
2022.05.03 04:00:00 1.05248 1.05264 1.05158 1.05167 1454 0 0
2022.05.03 04:30:00 1.05167 1.05232 1.05145 1.05220 1026 0 0
2022.05.03 05:00:00 1.05220 1.05256 1.05214 1.05243 892 0 0
2022.05.03 05:30:00 1.05243 1.05243 1.05101 1.05136 958 0 1
2022.05.03 06:00:00 1.05136 1.05177 1.05080 1.05173 1086 0 1
2022.05.03 06:30:00 1.05172 1.05197 1.05141 1.05185 614 0 0
2022.05.03 07:00:00 1.05186 1.05188 1.05145 1.05154 562 0 0
2022.05.03 07:30:00 1.05154 1.05243 1.05016 1.05017 2002 0 0
2022.05.03 08:00:00 1.05017 1.05109 1.04997 1.05083 1391 0 0
2022.05.03 08:30:00 1.05082 1.05097 1.04981 1.05079 1333 0 0
2022.05.03 09:00:00 1.05079 1.05087 1.04981 1.05016 2118 0 0
2022.05.03 09:30:00 1.05016 1.05125 1.04965 1.04982 2429 0 0
2022.05.03 10:00:00 1.04977 1.05174 1.04944 1.05156 3761 0 0
2022.05.03 10:30:00 1.05156 1.05277 1.05140 1.05186 2950 0 0
2022.05.03 11:00:00 1.05186 1.05256 1.05145 1.05151 1889 0 0
2022.05.03 11:30:00 1.05151 1.05172 1.05002 1.05005 2426 0 0
2022.05.03 12:00:00 1.05004 1.05049 1.04922 1.04977 2645 0 0
2022.05.03 12:30:00 1.04976 1.05139 1.04963 1.05135 2109 0 0
2022.05.03 13:00:00 1.05135 1.05230 1.05102 1.05158 2143 0 0
2022.05.03 13:30:00 1.05158 1.05158 1.05020 1.05044 2057 0 0
2022.05.03 14:00:00 1.05044 1.05159 1.04990 1.05143 1967 0 0
2022.05.03 14:30:00 1.05143 1.05420 1.05140 1.05386 3241 0 0
2022.05.03 15:00:00 1.05377 1.05613 1.05370 1.05601 3595 0 0
2022.05.03 15:30:00 1.05600 1.05775 1.05587 1.05675 3212 0 0
2022.05.03 16:00:00 1.05675 1.05722 1.05591 1.05608 2961 0 0
2022.05.03 16:30:00 1.05608 1.05667 1.05485 1.05559 4132 0 0
2022.05.03 17:00:00 1.05559 1.05589 1.05422 1.05574 3583 0 0
2022.05.03 17:30:00 1.05574 1.05646 1.05355 1.05386 3765 0 0
2022.05.03 18:00:00 1.05386 1.05483 1.05340 1.05399 3535 0 0
2022.05.03 18:30:00 1.05399 1.05408 1.05315 1.05320 2361 0 0
2022.05.03 19:00:00 1.05320 1.05322 1.05118 1.05177 2354 0 0
2022.05.03 19:30:00 1.05175 1.05231 1.05123 1.05155 2093 0 0
2022.05.03 20:00:00 1.05156 1.05403 1.05145 1.05289 2612 0 0
2022.05.03 20:30:00 1.05288 1.05326 1.05240 1.05293 1587 0 0
2022.05.03 21:00:00 1.05293 1.05306 1.05170 1.05203 1597 0 0
2022.05.03 21:30:00 1.05203 1.05262 1.05126 1.05257 2186 0 0
2022.05.03 22:00:00 1.05257 1.05280 1.05193 1.05209 1683 0 0
2022.05.03 22:30:00 1.05209 1.05259 1.05189 1.05251 1267 0 0
2022.05.03 23:00:00 1.05252 1.05264 1.05215 1.05234 510 0 0
2022.05.03 23:30:00 1.05234 1.05236 1.05190 1.05202 355 0 6
2022.05.04 00:00:00 1.05186 1.05202 1.05174 1.05186 173 0 18
2022.05.04 00:30:00 1.05186 1.05229 1.05186 1.05224 331 0 20
2022.05.04 01:00:00 1.05225 1.05274 1.05206 1.05225 614 0 6
2022.05.04 01:30:00 1.05228 1.05243 1.05216 1.05236 481 0 8
2022.05.04 02:00:00 1.05236 1.05255 1.05202 1.05202 290 0 1
2022.05.04 02:30:00 1.05203 1.05261 1.05196 1.05249 363 0 1
2022.05.04 03:00:00 1.05249 1.05339 1.05199 1.05213 610 0 1
2022.05.04 03:30:00 1.05211 1.05284 1.05207 1.05243 661 0 0
2022.05.04 04:00:00 1.05244 1.05263 1.05181 1.05263 467 0 1
2022.05.04 04:30:00 1.05260 1.05332 1.05243 1.05295 905 0 0
2022.05.04 05:00:00 1.05300 1.05310 1.05240 1.05266 743 0 0
2022.05.04 05:30:00 1.05266 1.05273 1.05194 1.05198 761 0 0
2022.05.04 06:00:00 1.05199 1.05237 1.05162 1.05180 735 0 1
2022.05.04 06:30:00 1.05180 1.05181 1.05140 1.05160 624 0 0
2022.05.04 07:00:00 1.05150 1.05205 1.05145 1.05163 642 0 0
2022.05.04 07:30:00 1.05169 1.05194 1.05163 1.05169 511 0 0
2022.05.04 08:00:00 1.05165 1.05185 1.05121 1.05130 781 0 0
2022.05.04 08:30:00 1.05124 1.05160 1.05114 1.05124 798 0 0
2022.05.04 09:00:00 1.05127 1.05237 1.05060 1.05173 2105 0 0
2022.05.04 09:30:00 1.05175 1.05190 1.05076 1.05139 1749 0 0
2022.05.04 10:00:00 1.05139 1.05288 1.05078 1.05125 3196 0 0
2022.05.04 10:30:00 1.05126 1.05268 1.05111 1.05243 2271 0 0
2022.05.04 11:00:00 1.05243 1.05282 1.05175 1.05247 2289 0 0
2022.05.04 11:30:00 1.05246 1.05347 1.05206 1.05218 2041 0 0
2022.05.04 12:00:00 1.05221 1.05308 1.05145 1.05308 1964 0 0
2022.05.04 12:30:00 1.05308 1.05336 1.05216 1.05235 1790 0 0
2022.05.04 13:00:00 1.05238 1.05303 1.05214 1.05273 1454 0 0
2022.05.04 13:30:00 1.05273 1.05314 1.05216 1.05299 1322 0 0
2022.05.04 14:00:00 1.05299 1.05366 1.05263 1.05343 1417 0 0
2022.05.04 14:30:00 1.05343 1.05361 1.05233 1.05308 2226 0 0
2022.05.04 15:00:00 1.05309 1.05427 1.05256 1.05410 2830 0 0
2022.05.04 15:30:00 1.05410 1.05550 1.05368 1.05531 3066 0 0
2022.05.04 16:00:00 1.05531 1.05557 1.05458 1.05521 2627 0 0
2022.05.04 16:30:00 1.05521 1.05521 1.05323 1.05329 3574 0 0
2022.05.04 17:00:00 1.05329 1.05407 1.05246 1.05372 3643 0 0
2022.05.04 17:30:00 1.05372 1.05508 1.05312 1.05463 3622 0 0
2022.05.04 18:00:00 1.05463 1.05641 1.05434 1.05600 2832 0 0
2022.05.04 18:30:00 1.05600 1.05600 1.05369 1.05403 2641 0 0
2022.05.04 19:00:00 1.05403 1.05450 1.05342 1.05429 2378 0 0
2022.05.04 19:30:00 1.05429 1.05486 1.05380 1.05485 1864 0 0
2022.05.04 20:00:00 1.05488 1.05527 1.05397 1.05403 2129 0 0
2022.05.04 20:30:00 1.05404 1.05459 1.05342 1.05455 2258 0 0
2022.05.04 21:00:00 1.05452 1.05729 1.05340 1.05540 8824 0 0
2022.05.04 21:30:00 1.05539 1.06269 1.05108 1.06155 12447 0 0
2022.05.04 22:00:00 1.06157 1.06216 1.05816 1.06067 9587 0 0
2022.05.04 22:30:00 1.06069 1.06174 1.05905 1.06081 7530 0 0
2022.05.04 23:00:00 1.06081 1.06306 1.06049 1.06270 2892 0 0
2022.05.04 23:30:00 1.06272 1.06272 1.06199 1.06219 749 0 6
2022.05.05 00:00:00 1.06196 1.06237 1.06141 1.06231 193 0 28
2022.05.05 00:30:00 1.06232 1.06243 1.06221 1.06243 170 0 15
2022.05.05 01:00:00 1.06243 1.06243 1.06140 1.06153 966 0 8
2022.05.05 01:30:00 1.06153 1.06159 1.06042 1.06053 796 0 8
2022.05.05 02:00:00 1.06054 1.06074 1.06044 1.06052 871 0 0
2022.05.05 02:30:00 1.06050 1.06221 1.06037 1.06204 859 0 0
2022.05.05 03:00:00 1.06204 1.06274 1.06106 1.06109 1888 0 0
2022.05.05 03:30:00 1.06112 1.06176 1.06042 1.06139 1376 0 1
2022.05.05 04:00:00 1.06140 1.06323 1.06103 1.06314 2063 0 0
2022.05.05 04:30:00 1.06314 1.06419 1.06197 1.06258 2151 0 0
2022.05.05 05:00:00 1.06258 1.06286 1.06138 1.06162 1664 0 1
2022.05.05 05:30:00 1.06164 1.06302 1.06157 1.06226 1180 0 1
2022.05.05 06:00:00 1.06226 1.06256 1.06191 1.06219 826 0 0
2022.05.05 06:30:00 1.06220 1.06280 1.06149 1.06175 1214 0 0
2022.05.05 07:00:00 1.06177 1.06181 1.06099 1.06105 1442 0 0
2022.05.05 07:30:00 1.06105 1.06183 1.06099 1.06124 1158 0 0
2022.05.05 08:00:00 1.06124 1.06196 1.06058 1.06164 1627 0 0
2022.05.05 08:30:00 1.06164 1.06172 1.06085 1.06123 1578 0 0
2022.05.05 09:00:00 1.06122 1.06176 1.06011 1.06032 3435 0 0
2022.05.05 09:30:00 1.06032 1.06055 1.05936 1.05943 3205 0 0
2022.05.05 10:00:00 1.05940 1.06068 1.05848 1.05854 3858 0 0
2022.05.05 10:30:00 1.05855 1.06013 1.05850 1.05977 2983 0 0
