<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <TICKVOL> <VOL> <SPREAD>
2022.04.22 15:30:00 0.73028 0.73073 0.72999 0.73028 1704 0 0
2022.04.22 16:00:00 0.73030 0.73056 0.72848 0.72892 1975 0 0
2022.04.22 16:30:00 0.72891 0.72905 0.72734 0.72734 3074 0 0
2022.04.22 17:00:00 0.72734 0.72780 0.72637 0.72686 3115 0 0
2022.04.22 17:30:00 0.72687 0.72710 0.72492 0.72547 2751 0 0
2022.04.22 18:00:00 0.72546 0.72630 0.72491 0.72626 2803 0 0
2022.04.22 18:30:00 0.72626 0.72642 0.72522 0.72562 1995 0 0
2022.04.22 19:00:00 0.72562 0.72601 0.72475 0.72479 1135 0 0
2022.04.22 19:30:00 0.72479 0.72590 0.72405 0.72413 1198 0 0
2022.04.22 20:00:00 0.72415 0.72461 0.72397 0.72450 947 0 0
2022.04.22 20:30:00 0.72450 0.72475 0.72372 0.72408 1368 0 2
2022.04.22 21:00:00 0.72408 0.72477 0.72379 0.72426 1145 0 1
2022.04.22 21:30:00 0.72425 0.72437 0.72347 0.72371 1325 0 1
2022.04.22 22:00:00 0.72373 0.72493 0.72373 0.72460 2297 0 2
2022.04.22 22:30:00 0.72462 0.72498 0.72384 0.72394 1962 0 1
2022.04.22 23:00:00 0.72393 0.72458 0.72376 0.72429 596 0 3
2022.04.22 23:30:00 0.72429 0.72445 0.72392 0.72431 442 0 10
2022.04.25 00:00:00 0.72401 0.72497 0.72374 0.72436 142 0 42
2022.04.25 00:30:00 0.72432 0.72537 0.72426 0.72499 180 0 33
2022.04.25 01:00:00 0.72480 0.72484 0.72365 0.72384 609 0 9
2022.04.25 01:30:00 0.72383 0.72413 0.72316 0.72408 723 0 10
2022.04.25 02:00:00 0.72408 0.72425 0.72335 0.72390 954 0 3
2022.04.25 02:30:00 0.72390 0.72410 0.72317 0.72317 795 0 2
2022.04.25 03:00:00 0.72317 0.72330 0.72206 0.72255 2225 0 2
2022.04.25 03:30:00 0.72255 0.72291 0.72125 0.72128 1669 0 2
2022.04.25 04:00:00 0.72128 0.72147 0.72018 0.72026 2181 0 2
2022.04.25 04:30:00 0.72026 0.72055 0.71750 0.71869 3314 0 2
2022.04.25 05:00:00 0.71869 0.71899 0.71780 0.71811 2097 0 2
2022.04.25 05:30:00 0.71811 0.71872 0.71804 0.71842 1937 0 2
2022.04.25 06:00:00 0.71843 0.71929 0.71841 0.71917 1655 0 3
2022.04.25 06:30:00 0.71914 0.71918 0.71840 0.71853 967 0 2
2022.04.25 07:00:00 0.71853 0.71878 0.71773 0.71803 1017 0 0
2022.04.25 07:30:00 0.71800 0.71803 0.71640 0.71664 1296 0 0
2022.04.25 08:00:00 0.71667 0.71744 0.71646 0.71724 1562 0 0
2022.04.25 08:30:00 0.71721 0.71724 0.71543 0.71629 2269 0 0
2022.04.25 09:00:00 0.71624 0.71718 0.71523 0.71547 3373 0 0
2022.04.25 09:30:00 0.71545 0.71604 0.71498 0.71505 3451 0 0
2022.04.25 10:00:00 0.71505 0.71723 0.71499 0.71673 3938 0 0
2022.04.25 10:30:00 0.71676 0.71822 0.71604 0.71804 2927 0 0
2022.04.25 11:00:00 0.71803 0.72028 0.71790 0.71916 2782 0 0
2022.04.25 11:30:00 0.71916 0.71954 0.71706 0.71720 2349 0 0
2022.04.25 12:00:00 0.71720 0.71778 0.71591 0.71591 1960 0 0
2022.04.25 12:30:00 0.71593 0.71722 0.71557 0.71583 1574 0 0
2022.04.25 13:00:00 0.71582 0.71627 0.71439 0.71551 1983 0 0
2022.04.25 13:30:00 0.71551 0.71587 0.71462 0.71516 1838 0 0
2022.04.25 14:00:00 0.71516 0.71765 0.71447 0.71639 2667 0 0
2022.04.25 14:30:00 0.71639 0.71839 0.71602 0.71812 3014 0 0
2022.04.25 15:00:00 0.71812 0.71852 0.71723 0.71725 2920 0 0
2022.04.25 15:30:00 0.71723 0.71741 0.71607 0.71667 2549 0 0
2022.04.25 16:00:00 0.71664 0.71675 0.71472 0.71480 2471 0 0
2022.04.25 16:30:00 0.71480 0.71552 0.71381 0.71437 4129 0 0
2022.04.25 17:00:00 0.71437 0.71504 0.71348 0.71468 3441 0 0
2022.04.25 17:30:00 0.71467 0.71558 0.71406 0.71446 3074 0 0
2022.04.25 18:00:00 0.71445 0.71564 0.71445 0.71534 2717 0 0
2022.04.25 18:30:00 0.71534 0.71548 0.71454 0.71477 2511 0 0
2022.04.25 19:00:00 0.71477 0.71657 0.71464 0.71596 2798 0 0
2022.04.25 19:30:00 0.71598 0.71710 0.71591 0.71642 2451 0 0
2022.04.25 20:00:00 0.71642 0.71715 0.71574 0.71659 2162 0 1
2022.04.25 20:30:00 0.71660 0.71696 0.71620 0.71650 2705 0 1
2022.04.25 21:00:00 0.71650 0.71725 0.71586 0.71716 2464 0 1
2022.04.25 21:30:00 0.71716 0.71758 0.71650 0.71662 2099 0 1
2022.04.25 22:00:00 0.71661 0.71787 0.71633 0.71782 2378 0 1
2022.04.25 22:30:00 0.71780 0.71796 0.71725 0.71751 1953 0 1
2022.04.25 23:00:00 0.71751 0.71802 0.71725 0.71796 729 0 3
2022.04.25 23:30:00 0.71796 0.71808 0.71774 0.71777 457 0 8
2022.04.26 00:00:00 0.71750 0.71809 0.71715 0.71805 153 0 19
2022.04.26 00:30:00 0.71807 0.71822 0.71797 0.71821 173 0 11
2022.04.26 01:00:00 0.71822 0.71825 0.71733 0.71755 981 0 9
2022.04.26 01:30:00 0.71756 0.71858 0.71749 0.71819 858 0 9
2022.04.26 02:00:00 0.71816 0.71818 0.71755 0.71782 771 0 3
2022.04.26 02:30:00 0.71782 0.71843 0.71759 0.71766 1062 0 4
2022.04.26 03:00:00 0.71766 0.71851 0.71693 0.71846 1793 0 2
2022.04.26 03:30:00 0.71846 0.71920 0.71832 0.71879 1768 0 2
2022.04.26 04:00:00 0.71879 0.71954 0.71767 0.71782 1996 0 2
2022.04.26 04:30:00 0.71782 0.71954 0.71760 0.71869 2320 0 2
2022.04.26 05:00:00 0.71869 0.71936 0.71817 0.71924 1791 0 3
2022.04.26 05:30:00 0.71924 0.72097 0.71915 0.72086 1928 0 2
2022.04.26 06:00:00 0.72087 0.72283 0.72072 0.72212 2486 0 2
2022.04.26 06:30:00 0.72212 0.72212 0.72134 0.72161 1956 0 2
2022.04.26 07:00:00 0.72161 0.72288 0.72143 0.72236 1223 0 0
2022.04.26 07:30:00 0.72236 0.72272 0.72215 0.72243 929 0 0
2022.04.26 08:00:00 0.72244 0.72248 0.72164 0.72229 1036 0 0
2022.04.26 08:30:00 0.72229 0.72278 0.72160 0.72188 1855 0 0
2022.04.26 09:00:00 0.72187 0.72207 0.72044 0.72102 2466 0 0
2022.04.26 09:30:00 0.72102 0.72120 0.71955 0.71960 2159 0 0
2022.04.26 10:00:00 0.71959 0.71993 0.71789 0.71814 3234 0 0
2022.04.26 10:30:00 0.71815 0.71905 0.71788 0.71837 2735 0 0
2022.04.26 11:00:00 0.71838 0.71985 0.71837 0.71984 2163 0 0
2022.04.26 11:30:00 0.71985 0.72032 0.71910 0.72010 1907 0 0
2022.04.26 12:00:00 0.72010 0.72058 0.71982 0.72048 1710 0 0
2022.04.26 12:30:00 0.72046 0.72156 0.72043 0.72115 1536 0 0
2022.04.26 13:00:00 0.72116 0.72138 0.72046 0.72075 1533 0 0
2022.04.26 13:30:00 0.72075 0.72172 0.72070 0.72111 1329 0 0
2022.04.26 14:00:00 0.72109 0.72138 0.72021 0.72075 1873 0 0
2022.04.26 14:30:00 0.72074 0.72088 0.71977 0.72014 1685 0 0
2022.04.26 15:00:00 0.72014 0.72024 0.71947 0.71966 1659 0 0
2022.04.26 15:30:00 0.71965 0.72003 0.71862 0.71884 2346 0 0
2022.04.26 16:00:00 0.71884 0.71967 0.71812 0.71839 2335 0 0
2022.04.26 16:30:00 0.71840 0.71930 0.71754 0.71776 3319 0 0
2022.04.26 17:00:00 0.71778 0.71780 0.71597 0.71649 2730 0 0
2022.04.26 17:30:00 0.71648 0.71663 0.71523 0.71539 3868 0 0
2022.04.26 18:00:00 0.71538 0.71593 0.71500 0.71569 2387 0 0
2022.04.26 18:30:00 0.71570 0.71599 0.71408 0.71424 1729 0 0
2022.04.26 19:00:00 0.71424 0.71611 0.71424 0.71591 1898 0 0
2022.04.26 19:30:00 0.71591 0.71603 0.71511 0.71572 1719 0 0
2022.04.26 20:00:00 0.71573 0.71589 0.71441 0.71469 1691 0 1
2022.04.26 20:30:00 0.71468 0.71551 0.71464 0.71489 1341 0 1
2022.04.26 21:00:00 0.71487 0.71556 0.71456 0.71526 1279 0 2
2022.04.26 21:30:00 0.71526 0.71549 0.71447 0.71452 1508 0 1
2022.04.26 22:00:00 0.71452 0.71462 0.71352 0.71365 1737 0 2
2022.04.26 22:30:00 0.71364 0.71390 0.71337 0.71374 1540 0 1
2022.04.26 23:00:00 0.71374 0.71409 0.71263 0.71264 1699 0 3
2022.04.26 23:30:00 0.71264 0.71264 0.71186 0.71218 573 0 8
2022.04.27 00:00:00 0.71188 0.71243 0.71187 0.71195 166 0 27
2022.04.27 00:30:00 0.71197 0.71218 0.71170 0.71180 127 0 19
2022.04.27 01:00:00 0.71180 0.71308 0.71180 0.71307 897 0 11
2022.04.27 01:30:00 0.71305 0.71339 0.71280 0.71299 600 0 9
2022.04.27 02:00:00 0.71308 0.71423 0.71307 0.71417 850 0 2
2022.04.27 02:30:00 0.71418 0.71452 0.71400 0.71416 827 0 2
2022.04.27 03:00:00 0.71416 0.71484 0.71356 0.71379 1714 0 2
2022.04.27 03:30:00 0.71379 0.71379 0.71272 0.71330 1768 0 2
2022.04.27 04:00:00 0.71327 0.71514 0.71318 0.71491 2309 0 2
2022.04.27 04:30:00 0.71492 0.71704 0.71471 0.71595 4142 0 2
2022.04.27 05:00:00 0.71594 0.71617 0.71425 0.71490 2067 0 2
2022.04.27 05:30:00 0.71490 0.71644 0.71458 0.71613 2275 0 2
2022.04.27 06:00:00 0.71616 0.71694 0.71574 0.71681 1946 0 2
2022.04.27 06:30:00 0.71681 0.71726 0.71560 0.71634 1425 0 2
2022.04.27 07:00:00 0.71634 0.71677 0.71598 0.71639 1053 0 0
2022.04.27 07:30:00 0.71639 0.71833 0.71609 0.71828 1320 0 0
2022.04.27 08:00:00 0.71828 0.71879 0.71804 0.71864 1430 0 0
2022.04.27 08:30:00 0.71867 0.71906 0.71751 0.71785 1422 0 0
2022.04.27 09:00:00 0.71785 0.71795 0.71659 0.71755 2707 0 0
2022.04.27 09:30:00 0.71755 0.71834 0.71652 0.71691 2253 0 0
2022.04.27 10:00:00 0.71693 0.71707 0.71366 0.71367 3801 0 0
2022.04.27 10:30:00 0.71367 0.71632 0.71364 0.71614 3182 0 0
2022.04.27 11:00:00 0.71614 0.71656 0.71464 0.71537 2682 0 0
2022.04.27 11:30:00 0.71537 0.71561 0.71429 0.71491 2523 0 0
2022.04.27 12:00:00 0.71491 0.71617 0.71469 0.71592 2325 0 0
2022.04.27 12:30:00 0.71594 0.71595 0.71492 0.71522 1539 0 0
2022.04.27 13:00:00 0.71522 0.71545 0.71411 0.71487 1570 0 0
2022.04.27 13:30:00 0.71487 0.71569 0.71462 0.71569 1961 0 0
2022.04.27 14:00:00 0.71569 0.71570 0.71445 0.71445 1644 0 0
2022.04.27 14:30:00 0.71446 0.71465 0.71366 0.71368 1662 0 0
2022.04.27 15:00:00 0.71368 0.71417 0.71252 0.71254 2285 0 0
2022.04.27 15:30:00 0.71254 0.71322 0.71218 0.71242 2585 0 0
2022.04.27 16:00:00 0.71242 0.71318 0.71149 0.71159 2281 0 0
2022.04.27 16:30:00 0.71159 0.71448 0.71157 0.71363 4371 0 0
2022.04.27 17:00:00 0.71362 0.71398 0.71130 0.71132 4369 0 0
2022.04.27 17:30:00 0.71132 0.71160 0.71039 0.71049 4058 0 0
2022.04.27 18:00:00 0.71052 0.71177 0.71011 0.71158 3864 0 0
2022.04.27 18:30:00 0.71160 0.71267 0.71150 0.71238 2381 0 0
2022.04.27 19:00:00 0.71238 0.71475 0.71218 0.71464 2694 0 0
2022.04.27 19:30:00 0.71462 0.71496 0.71405 0.71417 1989 0 0
2022.04.27 20:00:00 0.71418 0.71454 0.71336 0.71402 3187 0 1
2022.04.27 20:30:00 0.71405 0.71454 0.71382 0.71434 2044 0 1
2022.04.27 21:00:00 0.71434 0.71434 0.71257 0.71261 1639 0 1
2022.04.27 21:30:00 0.71253 0.71344 0.71202 0.71203 2401 0 1
2022.04.27 22:00:00 0.71202 0.71236 0.71170 0.71192 2343 0 2
2022.04.27 22:30:00 0.71192 0.71236 0.71152 0.71219 2677 0 3
2022.04.27 23:00:00 0.71218 0.71247 0.71194 0.71238 1218 0 3
2022.04.27 23:30:00 0.71237 0.71271 0.71217 0.71255 461 0 8
2022.04.28 00:00:00 0.71234 0.71260 0.71178 0.71252 118 0 30
2022.04.28 00:30:00 0.71252 0.71254 0.71203 0.71212 204 0 13
2022.04.28 01:00:00 0.71212 0.71279 0.71181 0.71209 1048 0 10
2022.04.28 01:30:00 0.71210 0.71248 0.71176 0.71242 678 0 10
2022.04.28 02:00:00 0.71242 0.71257 0.71201 0.71232 517 0 2
2022.04.28 02:30:00 0.71232 0.71261 0.71212 0.71213 594 0 3
2022.04.28 03:00:00 0.71213 0.71228 0.71094 0.71105 1756 0 2
2022.04.28 03:30:00 0.71105 0.71256 0.71101 0.71175 1840 0 2
2022.04.28 04:00:00 0.71179 0.71250 0.71142 0.71166 2028 0 3
2022.04.28 04:30:00 0.71163 0.71242 0.71063 0.71225 2353 0 2
2022.04.28 05:00:00 0.71225 0.71247 0.71125 0.71137 1701 0 2
2022.04.28 05:30:00 0.71134 0.71213 0.71107 0.71196 1035 0 2
2022.04.28 06:00:00 0.71196 0.71214 0.70974 0.71060 2901 0 2
2022.04.28 06:30:00 0.71060 0.71074 0.70929 0.70935 2842 0 2
2022.04.28 07:00:00 0.70935 0.70947 0.70849 0.70887 1543 0 0
2022.04.28 07:30:00 0.70887 0.71018 0.70883 0.70974 1480 0 0
2022.04.28 08:00:00 0.70972 0.70977 0.70751 0.70821 2337 0 0
2022.04.28 08:30:00 0.70821 0.71030 0.70753 0.70940 3231 0 0
2022.04.28 09:00:00 0.70939 0.71130 0.70932 0.71066 3566 0 0
2022.04.28 09:30:00 0.71065 0.71209 0.71039 0.71170 3005 0 0
2022.04.28 10:00:00 0.71170 0.71496 0.71140 0.71448 5087 0 0
2022.04.28 10:30:00 0.71447 0.71620 0.71438 0.71522 4512 0 0
2022.04.28 11:00:00 0.71523 0.71544 0.71409 0.71518 3089 0 0
2022.04.28 11:30:00 0.71518 0.71524 0.71331 0.71344 2560 0 0
2022.04.28 12:00:00 0.71346 0.71408 0.71313 0.71341 2381 0 0
2022.04.28 12:30:00 0.71340 0.71382 0.71102 0.71132 2934 0 0
2022.04.28 13:00:00 0.71135 0.71171 0.70964 0.70980 2295 0 0
2022.04.28 13:30:00 0.70980 0.70998 0.70906 0.70915 1859 0 0
2022.04.28 14:00:00 0.70916 0.71023 0.70913 0.70968 1997 0 0
2022.04.28 14:30:00 0.70968 0.70990 0.70815 0.70819 1563 0 0
2022.04.28 15:00:00 0.70822 0.70882 0.70749 0.70782 2597 0 0
2022.04.28 15:30:00 0.70782 0.71058 0.70748 0.70755 5394 0 0
2022.04.28 16:00:00 0.70755 0.70923 0.70747 0.70853 3514 0 0
2022.04.28 16:30:00 0.70853 0.70880 0.70748 0.70821 4254 0 0
2022.04.28 17:00:00 0.70820 0.70822 0.70593 0.70601 4302 0 0
2022.04.28 17:30:00 0.70601 0.70811 0.70550 0.70758 4192 0 0
2022.04.28 18:00:00 0.70757 0.70947 0.70730 0.70934 3877 0 0
2022.04.28 18:30:00 0.70935 0.70965 0.70736 0.70770 2621 0 0
2022.04.28 19:00:00 0.70769 0.70879 0.70692 0.70878 1840 0 0
2022.04.28 19:30:00 0.70879 0.71036 0.70857 0.71016 1868 0 0
2022.04.28 20:00:00 0.71016 0.71113 0.71005 0.71038 1974 0 1
2022.04.28 20:30:00 0.71038 0.71070 0.70961 0.70976 1745 0 2
2022.04.28 21:00:00 0.70974 0.71016 0.70938 0.70947 1134 0 2
2022.04.28 21:30:00 0.70950 0.71014 0.70897 0.70944 944 0 1
2022.04.28 22:00:00 0.70944 0.71012 0.70937 0.70983 1100 0 3
2022.04.28 22:30:00 0.70984 0.71035 0.70942 0.71028 1911 0 1
2022.04.28 23:00:00 0.71025 0.71028 0.70954 0.71011 881 0 3
2022.04.28 23:30:00 0.71011 0.71036 0.70949 0.70954 886 0 8
2022.04.29 00:00:00 0.70893 0.70980 0.70790 0.70935 207 0 26
2022.04.29 00:30:00 0.70936 0.71014 0.70931 0.70994 264 0 19
2022.04.29 01:00:00 0.70994 0.71006 0.70952 0.71000 815 0 9
2022.04.29 01:30:00 0.70999 0.71022 0.70975 0.71015 427 0 11
2022.04.29 02:00:00 0.71019 0.71050 0.70993 0.71017 576 0 2
2022.04.29 02:30:00 0.71017 0.71095 0.71016 0.71095 514 0 2
2022.04.29 03:00:00 0.71096 0.71332 0.71096 0.71267 1787 0 2
2022.04.29 03:30:00 0.71267 0.71282 0.71125 0.71252 1022 0 2
2022.04.29 04:00:00 0.71246 0.71386 0.71236 0.71375 1679 0 2
2022.04.29 04:30:00 0.71375 0.71378 0.71256 0.71256 2047 0 2
2022.04.29 05:00:00 0.71256 0.71311 0.71125 0.71165 1562 0 2
2022.04.29 05:30:00 0.71168 0.71195 0.71095 0.71165 1620 0 2
2022.04.29 06:00:00 0.71166 0.71313 0.71154 0.71279 1998 0 2
2022.04.29 06:30:00 0.71279 0.71351 0.71250 0.71278 1938 0 2
2022.04.29 07:00:00 0.71278 0.71375 0.71247 0.71336 1539 0 0
2022.04.29 07:30:00 0.71335 0.71459 0.71322 0.71449 1091 0 0
2022.04.29 08:00:00 0.71446 0.71651 0.71437 0.71505 2465 0 0
2022.04.29 08:30:00 0.71506 0.71562 0.71474 0.71480 2119 0 0
2022.04.29 09:00:00 0.71477 0.71601 0.71433 0.71525 3054 0 0
2022.04.29 09:30:00 0.71526 0.71552 0.71415 0.71428 2093 0 0
2022.04.29 10:00:00 0.71429 0.71478 0.71353 0.71472 2786 0 0
2022.04.29 10:30:00 0.71472 0.71626 0.71464 0.71602 2473 0 0
2022.04.29 11:00:00 0.71602 0.71622 0.71520 0.71621 1860 0 0
2022.04.29 11:30:00 0.71621 0.71623 0.71445 0.71463 2122 0 0
2022.04.29 12:00:00 0.71463 0.71534 0.71452 0.71525 1696 0 0
2022.04.29 12:30:00 0.71525 0.71625 0.71510 0.71605 1529 0 0
2022.04.29 13:00:00 0.71605 0.71646 0.71571 0.71639 1391 0 0
2022.04.29 13:30:00 0.71639 0.71698 0.71602 0.71690 1346 0 0
2022.04.29 14:00:00 0.71691 0.71751 0.71625 0.71747 1544 0 0
2022.04.29 14:30:00 0.71749 0.71798 0.71618 0.71649 1848 0 0
2022.04.29 15:00:00 0.71650 0.71721 0.71620 0.71633 1651 0 0
2022.04.29 15:30:00 0.71636 0.71717 0.71516 0.71680 2901 0 0
2022.04.29 16:00:00 0.71680 0.71682 0.71539 0.71559 2455 0 0
2022.04.29 16:30:00 0.71562 0.71599 0.71515 0.71590 2944 0 0
2022.04.29 17:00:00 0.71590 0.71647 0.71357 0.71357 3038 0 0
2022.04.29 17:30:00 0.71357 0.71376 0.71002 0.71138 4095 0 0
2022.04.29 18:00:00 0.71137 0.71149 0.70936 0.70965 4248 0 0
2022.04.29 18:30:00 0.70964 0.71109 0.70928 0.71020 3222 0 0
2022.04.29 19:00:00 0.71020 0.71020 0.70890 0.70913 2038 0 0
2022.04.29 19:30:00 0.70911 0.70923 0.70799 0.70840 1706 0 0
2022.04.29 20:00:00 0.70840 0.70963 0.70813 0.70951 1542 0 2
2022.04.29 20:30:00 0.70953 0.71042 0.70950 0.70982 1494 0 1
2022.04.29 21:00:00 0.70974 0.71000 0.70897 0.70914 1608 0 2
2022.04.29 21:30:00 0.70915 0.70921 0.70809 0.70815 1584 0 1
2022.04.29 22:00:00 0.70815 0.70851 0.70703 0.70710 2205 0 3
2022.04.29 22:30:00 0.70707 0.70715 0.70622 0.70646 2428 0 2
2022.04.29 23:00:00 0.70645 0.70662 0.70606 0.70607 622 0 4
2022.04.29 23:30:00 0.70607 0.70629 0.70589 0.70598 338 0 9
2022.05.02 00:00:00 0.70672 0.70694 0.70604 0.70673 129 0 51
2022.05.02 00:30:00 0.70671 0.70686 0.70622 0.70643 170 0 16
2022.05.02 01:00:00 0.70643 0.70759 0.70622 0.70670 1066 0 11
2022.05.02 01:30:00 0.70670 0.70728 0.70595 0.70690 976 0 12
2022.05.02 02:00:00 0.70690 0.70758 0.70672 0.70725 1050 0 3
2022.05.02 02:30:00 0.70723 0.70732 0.70628 0.70630 1087 0 4
2022.05.02 03:00:00 0.70630 0.70820 0.70629 0.70798 2293 0 2
2022.05.02 03:30:00 0.70799 0.70799 0.70568 0.70615 2597 0 2
2022.05.02 04:00:00 0.70615 0.70656 0.70539 0.70582 2474 0 2
2022.05.02 04:30:00 0.70582 0.70588 0.70390 0.70438 2045 0 2
2022.05.02 05:00:00 0.70439 0.70455 0.70325 0.70371 1960 0 2
2022.05.02 05:30:00 0.70372 0.70442 0.70366 0.70433 1308 0 2
2022.05.02 06:00:00 0.70431 0.70482 0.70411 0.70457 1669 0 2
2022.05.02 06:30:00 0.70453 0.70522 0.70433 0.70510 1481 0 2
2022.05.02 07:00:00 0.70513 0.70513 0.70415 0.70433 1191 0 0
2022.05.02 07:30:00 0.70432 0.70446 0.70353 0.70378 1020 0 0
2022.05.02 08:00:00 0.70377 0.70423 0.70337 0.70388 1415 0 0
2022.05.02 08:30:00 0.70386 0.70476 0.70357 0.70429 1553 0 0
2022.05.02 09:00:00 0.70428 0.70554 0.70416 0.70544 2205 0 0
2022.05.02 09:30:00 0.70544 0.70613 0.70495 0.70596 1990 0 0
2022.05.02 10:00:00 0.70596 0.70621 0.70501 0.70549 2300 0 0
2022.05.02 10:30:00 0.70549 0.70582 0.70427 0.70464 2307 0 0
2022.05.02 11:00:00 0.70463 0.70602 0.70457 0.70525 2848 0 0
2022.05.02 11:30:00 0.70522 0.70584 0.70465 0.70576 2284 0 0
2022.05.02 12:00:00 0.70574 0.70724 0.70553 0.70706 1863 0 0
2022.05.02 12:30:00 0.70706 0.70741 0.70645 0.70723 1487 0 0
2022.05.02 13:00:00 0.70723 0.70767 0.70699 0.70719 1222 0 0
2022.05.02 13:30:00 0.70718 0.70745 0.70691 0.70740 1202 0 0
2022.05.02 14:00:00 0.70740 0.70752 0.70685 0.70735 999 0 0
2022.05.02 14:30:00 0.70734 0.70735 0.70642 0.70657 1164 0 0
2022.05.02 15:00:00 0.70656 0.70676 0.70564 0.70612 1788 0 0
2022.05.02 15:30:00 0.70612 0.70635 0.70439 0.70454 2103 0 0
2022.05.02 16:00:00 0.70454 0.70553 0.70445 0.70490 2176 0 0
2022.05.02 16:30:00 0.70490 0.70641 0.70435 0.70596 4351 0 0
2022.05.02 17:00:00 0.70600 0.70697 0.70405 0.70593 5126 0 0
2022.05.02 17:30:00 0.70592 0.70670 0.70466 0.70483 3641 0 0
2022.05.02 18:00:00 0.70483 0.70488 0.70339 0.70422 2789 0 0
2022.05.02 18:30:00 0.70419 0.70581 0.70368 0.70579 2575 0 0
2022.05.02 19:00:00 0.70579 0.70662 0.70528 0.70592 2213 0 0
2022.05.02 19:30:00 0.70591 0.70598 0.70356 0.70391 1634 0 0
2022.05.02 20:00:00 0.70392 0.70448 0.70340 0.70437 1554 0 1
2022.05.02 20:30:00 0.70437 0.70455 0.70337 0.70383 1533 0 1
2022.05.02 21:00:00 0.70383 0.70438 0.70316 0.70379 1910 0 2
2022.05.02 21:30:00 0.70379 0.70426 0.70299 0.70356 2203 0 2
2022.05.02 22:00:00 0.70359 0.70505 0.70350 0.70480 3015 0 2
2022.05.02 22:30:00 0.70480 0.70552 0.70467 0.70527 3235 0 1
2022.05.02 23:00:00 0.70529 0.70529 0.70487 0.70516 703 0 4
2022.05.02 23:30:00 0.70516 0.70528 0.70496 0.70503 377 0 10
2022.05.03 00:00:00 0.70467 0.70534 0.70442 0.70519 173 0 15
2022.05.03 00:30:00 0.70534 0.70537 0.70501 0.70506 142 0 10
2022.05.03 01:00:00 0.70513 0.70523 0.70465 0.70472 487 0 11
2022.05.03 01:30:00 0.70474 0.70504 0.70462 0.70491 301 0 12
2022.05.03 02:00:00 0.70496 0.70525 0.70481 0.70514 528 0 4
2022.05.03 02:30:00 0.70513 0.70513 0.70469 0.70506 448 0 4
2022.05.03 03:00:00 0.70506 0.70689 0.70506 0.70683 1851 0 2
2022.05.03 03:30:00 0.70683 0.70930 0.70671 0.70918 2337 0 2
2022.05.03 04:00:00 0.70918 0.70956 0.70800 0.70802 2418 0 2
2022.05.03 04:30:00 0.70805 0.70922 0.70783 0.70913 1851 0 2
2022.05.03 05:00:00 0.70914 0.70996 0.70880 0.70956 1400 0 2
2022.05.03 05:30:00 0.70956 0.70989 0.70912 0.70974 1312 0 2
2022.05.03 06:00:00 0.70972 0.70972 0.70855 0.70908 1383 0 2
2022.05.03 06:30:00 0.70908 0.70917 0.70840 0.70913 962 0 2
2022.05.03 07:00:00 0.70913 0.70913 0.70844 0.70888 1049 0 0
2022.05.03 07:30:00 0.70894 0.71474 0.70892 0.71000 4267 0 0
2022.05.03 08:00:00 0.71001 0.71195 0.70842 0.71141 3085 0 0
2022.05.03 08:30:00 0.71146 0.71169 0.71000 0.71105 2422 0 0
2022.05.03 09:00:00 0.71105 0.71198 0.71048 0.71165 2452 0 0
2022.05.03 09:30:00 0.71157 0.71280 0.70970 0.71058 2143 0 0
2022.05.03 10:00:00 0.71057 0.71155 0.70844 0.71146 3765 0 0
2022.05.03 10:30:00 0.71146 0.71146 0.70968 0.71122 2149 0 0
2022.05.03 11:00:00 0.71125 0.71181 0.71036 0.71048 1656 0 0
2022.05.03 11:30:00 0.71048 0.71067 0.70881 0.70988 1920 0 0
2022.05.03 12:00:00 0.70991 0.71019 0.70899 0.70932 1919 0 0
2022.05.03 12:30:00 0.70932 0.71040 0.70912 0.71013 1475 0 0
2022.05.03 13:00:00 0.71014 0.71039 0.70894 0.70897 1558 0 0
2022.05.03 13:30:00 0.70897 0.70904 0.70799 0.70823 1459 0 0
2022.05.03 14:00:00 0.70823 0.70980 0.70823 0.70976 1348 0 0
2022.05.03 14:30:00 0.70976 0.71182 0.70976 0.71165 1617 0 0
2022.05.03 15:00:00 0.71164 0.71267 0.71140 0.71145 1960 0 0
2022.05.03 15:30:00 0.71145 0.71201 0.71081 0.71161 1797 0 0
2022.05.03 16:00:00 0.71161 0.71214 0.71075 0.71107 1616 0 0
2022.05.03 16:30:00 0.71107 0.71195 0.71008 0.71081 3277 0 0
2022.05.03 17:00:00 0.71081 0.71151 0.70937 0.71148 2623 0 0
2022.05.03 17:30:00 0.71147 0.71209 0.70959 0.70973 2687 0 0
2022.05.03 18:00:00 0.70975 0.71091 0.70951 0.71035 2220 0 0
2022.05.03 18:30:00 0.71035 0.71041 0.70967 0.70998 1442 0 0
2022.05.03 19:00:00 0.70998 0.70999 0.70853 0.70896 1888 0 0
2022.05.03 19:30:00 0.70896 0.70939 0.70859 0.70904 1657 0 0
2022.05.03 20:00:00 0.70904 0.71047 0.70903 0.71011 1546 0 1
2022.05.03 20:30:00 0.71010 0.71024 0.70960 0.70969 1180 0 1
2022.05.03 21:00:00 0.70967 0.70991 0.70829 0.70847 1257 0 1
2022.05.03 21:30:00 0.70849 0.70981 0.70791 0.70942 2200 0 1
2022.05.03 22:00:00 0.70942 0.70962 0.70885 0.70910 2532 0 2
